time (min),cell1,cell2,cell3,cell4,cell5
66.5,1.000226979,1.00462927,1.004177115,1.002824928,1.006177797
66.66666667,1.001782244,1.004499046,1.004709858,1.003348232,1.005393621
66.83333333,0.999317077,1.005830877,1.0064399,1.005152385,1.008130842
67,0.999325798,1.002557534,1.00631358,1.004270244,1.008747333
67.16666667,1.003384021,1.004484248,1.003748723,1.003173797,1.007509419
67.33333333,0.998846137,1.005312943,1.006769432,1.002396317,1.008347847
67.5,1.001381073,1.002368118,1.004698873,1.005351739,1.007731355
67.66666667,1.001866548,1.002166863,1.004468201,1.003014314,1.005689536
67.83333333,0.999346147,1.004516804,1.004638459,1.003981181,1.007341733
68,1.001238628,1.003341834,1.00511628,1.006807022,1.009043249
68.16666667,1.00075606,1.002459866,1.004654936,1.00316383,1.00965974
68.33333333,1.00039268,1.004561199,1.006022493,1.006333557,1.007933564
68.5,1.002718309,1.005866392,1.005709438,1.002451139,1.006236981
68.66666667,0.999444986,1.002214217,1.004232037,1.005615883,1.007696832
68.83333333,1.00117758,1.004993303,1.006060939,1.00287975,1.00822948
69,1.00313983,1.006147556,1.007801966,1.004305131,1.007963156
69.16666667,1.000773502,1.007698399,1.008647764,1.002740203,1.009620284
69.33333333,1.001854919,1.003747302,1.005149234,1.004673935,1.008170297
69.5,1.002872382,1.003889364,1.005248093,1.007190779,1.007647513
69.66666667,1.002212485,1.005315902,1.003781676,1.004369921,1.008525396
69.83333333,1.001820035,1.005863433,1.0048911,1.005406561,1.007317073
70,1.001078741,1.004019587,1.004495662,1.003084088,1.005842426
70.16666667,0.999886856,1.00564738,1.007126425,1.004095809,1.006468781
70.33333333,1.000543846,1.003546048,1.005594102,1.003597424,1.009023521
70.5,1.001227,1.005466843,1.005951095,1.003801762,1.007474895
70.66666667,1.001465377,1.003581563,1.008340201,1.003861568,1.00855992
70.83333333,1.001796779,1.006570783,1.005698454,1.002346479,1.006518101
71,1.003261925,1.004380661,1.004528615,1.002276705,1.006680854
71.16666667,1.001267698,1.005105769,1.002101063,1.005441448,1.011489486
71.33333333,1.000770595,1.005786482,1.005303015,1.00655783,1.007090204
71.5,1.001320025,1.003945597,1.004468201,1.005870059,1.005235799
71.66666667,1.004988705,1.004137972,1.003452144,1.007031295,1.007006362
71.83333333,1.000895597,1.005105769,1.006071923,1.00413568,1.008781856
72,1.000567102,1.006292578,1.006758448,1.007973243,1.007785607
72.16666667,1.00117758,1.004522723,1.00671451,1.00543148,1.007593261
72.33333333,1.001209557,1.002696636,1.004149654,1.004270244,1.010256503
72.5,1.002913081,1.005463884,1.007230777,1.004484549,1.009048181
72.66666667,1.003578792,1.003365511,1.008982788,1.006418282,1.006680854
72.83333333,1.00311948,1.005463884,1.006280627,1.008810529,1.009186275
73,1.000761874,1.004052143,1.007867872,1.005252062,1.008066727
73.16666667,1.000776409,1.004638149,1.010394283,1.006667475,1.008056863
73.33333333,1.000939203,1.006369528,1.006154306,1.004180535,1.007109932
73.5,1.000238607,1.004428015,1.006720002,1.005775366,1.008786788
73.66666667,1.000939203,1.007405396,1.007335129,1.005067659,1.009886609
73.83333333,1.000075813,1.005034738,1.008829007,1.002775089,1.005901609
74,1.00059908,1.003785777,1.0041167,1.006587733,1.006878132
74.16666667,0.999700805,1.005748007,1.009669313,1.003452893,1.008821312
74.33333333,1.002761915,1.006798674,1.006055446,1.003971213,1.007248026
74.5,1.000389773,1.007257415,1.004495662,1.006263783,1.007968088
74.66666667,0.999258936,1.003815373,1.006077415,1.004858338,1.011233026
74.83333333,1.001328746,1.006487913,1.007955747,1.006263783,1.008915019
75,1.00018628,1.005774644,1.008164451,1.005461383,1.008924882
75.16666667,1.002756101,1.006701006,1.003001784,1.007071166,1.008160433
75.33333333,1.001215371,1.00462927,1.005901665,1.005481319,1.009679468
75.5,1.003729958,1.005153123,1.00603897,1.005276981,1.009689331
75.66666667,1.001279326,1.0065915,1.005138249,1.008152661,1.008648694
75.83333333,1.001064206,1.003572684,1.005758868,1.005536141,1.009462463
76,1.001421771,1.004555279,1.006445393,1.005217175,1.01065599
76.16666667,1.004049732,1.004854201,1.00708798,1.005481319,1.00879172
76.33333333,1.000325818,1.006976251,1.008076576,1.007519713,1.009778106
76.5,1.002317138,1.006931857,1.006450885,1.004933096,1.008974202
76.66666667,1.000142675,1.005750967,1.007346113,1.005770382,1.009852085
76.83333333,1.000939203,1.006384326,1.005259078,1.005685657,1.009462463
77,1.000462449,1.005378054,1.005467781,1.00387652,1.00751435
77.16666667,1.00034326,1.004827565,1.006428916,1.006567798,1.01313675
77.33333333,0.999965346,1.003179055,1.003853075,1.005894978,1.010098682
77.5,1.001415957,1.003788737,1.005533688,1.00707615,1.008283732
77.66666667,1.00241307,1.004126134,1.007098964,1.003133927,1.007425576
77.83333333,1.001477005,1.004016628,1.005868712,1.006423266,1.010646126
78,1.002096204,1.0067454,1.007324144,1.003851601,1.009275049
78.16666667,1.002889824,1.007976604,1.005281046,1.006393363,1.009215866
78.33333333,1.001918874,1.004454652,1.006796893,1.005645786,1.008130842
78.5,1.002921802,1.00643464,1.008175435,1.006652523,1.0127274
78.66666667,1.002878196,1.008074271,1.01095998,1.006069413,1.008599375
78.83333333,1.003151458,1.003285601,1.004358357,1.004539372,1.011302073
79,0.999915926,1.005967019,1.007615231,1.003104023,1.011001225
79.16666667,1.003055526,1.005975898,1.007192332,1.007963275,1.009990179
79.33333333,1.001508982,1.005712492,1.006324564,1.005929865,1.011011089
79.5,1.002593307,1.004981465,1.005956587,1.006418282,1.009043249
79.66666667,1.00141305,1.005386933,1.007966732,1.004798532,1.007775743
79.83333333,1.001040949,1.005188639,1.004561568,1.00746489,1.012436416
80,1.003157272,1.006289618,1.006104876,1.007325343,1.009669604
80.16666667,1.001203743,1.005162002,1.006670573,1.007559583,1.011011089
80.33333333,1.001453748,1.004892676,1.006560729,1.005984687,1.007928633
80.5,1.003834611,1.007816784,1.003540019,1.008665998,1.00907284
80.66666667,1.001346188,1.004712139,1.007670153,1.008172597,1.009077772
80.83333333,1.000160117,1.007559297,1.007444973,1.005675689,1.010720105
81,0.998790903,1.004321469,1.007252746,1.003612376,1.009270117
81.16666667,0.99989267,1.005034738,1.008109529,1.008910206,1.009773174
81.33333333,1.000200816,1.005386933,1.007994193,1.007739002,1.013477054
81.5,1.003445068,1.006733562,1.008241341,1.007280488,1.007918769
81.66666667,1.004945099,1.006307376,1.006780417,1.009583026,1.00667099
81.83333333,1.001543867,1.004756534,1.009943923,1.007699131,1.009585761
82,1.00235493,1.00549052,1.007752536,1.006343524,1.006878132
82.16666667,1.002055505,1.006517509,1.00926289,1.00471879,1.009689331
82.33333333,1.002599121,1.007920371,1.008049115,1.005167336,1.011395779
82.5,0.997026332,1.007716157,1.004495662,1.005461383,1.008540192
82.66666667,1.002212485,1.004694382,1.010207549,1.006767152,1.009279981
82.83333333,1.001790965,1.006248184,1.00539089,1.007031295,1.00738612
83,1.00241307,1.007870057,1.006555237,1.007988194,1.009664672
83.16666667,1.002503189,1.005227114,1.005011929,1.005760414,1.009265186
83.33333333,1.000651406,1.005514197,1.003677324,1.007559583,1.00937862
83.5,1.002538073,1.00603805,1.006423424,1.008581272,1.011440167
83.66666667,1.003337508,1.00824297,1.010833659,1.007315375,1.008170297
83.83333333,0.999526383,1.006730602,1.009592422,1.003482796,1.010858199
84,1.002645633,1.007600731,1.005934618,1.006727281,1.01218982
84.16666667,1.002750287,1.008180818,1.007823934,1.008740755,1.013151546
84.33333333,1.001927595,1.006961453,1.006335549,1.004828435,1.010646126
84.5,1.001003158,1.006316255,1.008702686,1.008416805,1.012130637
84.66666667,1.00321832,1.005617784,1.008982788,1.012329126,1.013235389
84.83333333,1.002706681,1.007038403,1.007527356,1.007106053,1.009896473
85,0.999290913,1.00470622,1.01046019,1.009558106,1.009087636
85.16666667,1.001119439,1.006085404,1.006621143,1.007544632,1.010651058
85.33333333,1.003360764,1.00729589,1.008285279,1.007743986,1.008402098
85.5,1.002506096,1.009210766,1.005907157,1.007106053,1.012475872
85.66666667,1.002296789,1.00729589,1.0079887,1.006373428,1.012234207
85.83333333,1.000110698,1.005895989,1.006395963,1.008302177,1.009689331
86,1.001250256,1.00525967,1.007505387,1.005964752,1.008786788
86.16666667,1.001892711,1.006523429,1.007521863,1.007739002,1.009413143
86.33333333,1.00157003,1.008624761,1.009301336,1.007624373,1.011563465
86.5,1.002343302,1.007011766,1.006406947,1.006682426,1.011814993
86.66666667,1.001671776,1.005765765,1.009328797,1.009583026,1.009970451
86.83333333,0.999956625,1.006076526,1.006851815,1.006288702,1.010734901
87,1.001447934,1.006132758,1.010355838,1.008695901,1.009166547
87.16666667,1.001785151,1.006526388,1.007131917,1.006343524,1.01203693
87.33333333,1.000898504,1.007242617,1.007999685,1.008994932,1.011400711
87.5,1.002186322,1.007002888,1.008296263,1.010465167,1.010384734
87.66666667,1.001014786,1.005502359,1.009372734,1.009034802,1.011025884
87.83333333,1.001200836,1.005274468,1.009290351,1.00872082,1.013230457
88,1.001090369,1.007917411,1.008345693,1.007086118,1.009161615
88.16666667,1.002947965,1.007627368,1.006390471,1.009632864,1.01091245
88.33333333,1.003046804,1.008263687,1.007521863,1.009333833,1.012544919
88.5,1.001968294,1.006535267,1.010103197,1.007574535,1.011874176
88.66666667,1.001075834,1.007511943,1.007175855,1.007903469,1.010118409
88.83333333,1.000915947,1.009030229,1.010652417,1.008641078,1.010725037
89,1.000849085,1.006011414,1.012223185,1.009877073,1.010823675
89.16666667,1.004250318,1.005824958,1.009273875,1.007739002,1.010961769
89.33333333,1.003546815,1.00643464,1.009070663,1.007669228,1.010547487
89.5,1.002183415,1.0075297,1.007164871,1.008561337,1.009408211
89.66666667,1.000372331,1.006994009,1.010416252,1.010220958,1.010981497
89.83333333,1.001299675,1.007014726,1.010147134,1.010475134,1.011859381
90,1.000110698,1.009053906,1.009779157,1.010131249,1.010675717
90.16666667,1.001825849,1.006958493,1.00896082,1.008327096,1.011311936
90.33333333,1.001904339,1.009198928,1.008093052,1.011093131,1.014453576
90.5,1.003552629,1.005481641,1.010064751,1.006393363,1.009265186
90.66666667,1.002128181,1.008387991,1.007977716,1.008780626,1.013112091
90.83333333,1.001602007,1.0067454,1.010789722,1.012867381,1.012303254
91,1.001471191,1.006020293,1.008439061,1.008755707,1.009324369
91.16666667,1.001450841,1.009962511,1.013815923,1.008257322,1.01218982
91.33333333,1.003421812,1.010977661,1.010833659,1.009747493,1.015188433
91.5,1.003035176,1.011705729,1.01268453,1.009418559,1.010177593
91.66666667,1.005064288,1.008648438,1.009345273,1.008755707,1.013679263
91.83333333,1.000904319,1.008281445,1.009065171,1.008556353,1.009832357
92,1.001488633,1.008379112,1.011262051,1.009478365,1.010226912
92.16666667,1.00091304,1.009302515,1.007604246,1.012025111,1.014547282
92.33333333,1.001131067,1.009829328,1.008993773,1.010679472,1.010162797
92.5,1.002811335,1.007801986,1.00886196,1.008192532,1.012978929
92.66666667,1.001244442,1.009696145,1.009114601,1.007494793,1.01418232
92.83333333,1.000851992,1.007411316,1.010196564,1.006991425,1.011524009
93,1.001878176,1.007538579,1.007499895,1.010191055,1.012125705
93.16666667,1.00154096,1.006739481,1.006994612,1.007948323,1.014246435
93.33333333,1.002596214,1.007932209,1.008093052,1.008536418,1.013743378
93.5,0.999697898,1.006579661,1.00698912,1.006318605,1.01502568
93.66666667,1.002613656,1.009696145,1.009191492,1.006308638,1.011307004
93.83333333,1.002732845,1.007118313,1.008510459,1.009528203,1.011834721
94,1.004003219,1.006674369,1.006994612,1.009234156,1.013743378
94.16666667,1.002509003,1.010504122,1.01100941,1.009787363,1.014197115
94.33333333,1.003517744,1.009480092,1.008510459,1.008835448,1.010764492
94.5,1.001590379,1.010444929,1.011728888,1.010569827,1.010118409
94.66666667,1.002968314,1.009166372,1.009378227,1.00982225,1.012702741
94.83333333,1.003293903,1.007517862,1.009169523,1.007978227,1.011918564
95,1.001067113,1.01059883,1.013837892,1.011526726,1.011558533
95.16666667,1.002401442,1.007976604,1.009433149,1.009802315,1.013506645
95.33333333,1.001866548,1.010767528,1.01178381,1.01172608,1.01581972
95.5,1.000293841,1.009305474,1.008351185,1.007803792,1.012421621
95.66666667,1.000258956,1.00973462,1.01123459,1.011731064,1.013822289
95.83333333,1.003517744,1.008041715,1.008246834,1.010166136,1.01346719
96,0.999793831,1.008654357,1.009982368,1.010355522,1.014759355
96.16666667,1.00136363,1.009033189,1.012997585,1.010285748,1.012983861
96.33333333,1.000596173,1.009178211,1.013079968,1.004992902,1.013477054
96.5,1.003055526,1.008796419,1.008131498,1.009597977,1.011977747
96.66666667,1.004154385,1.009077583,1.008395123,1.010191055,1.012830971
96.83333333,1.00146247,1.008334718,1.010817183,1.010809052,1.011696627
97,1.00036361,1.005742088,1.01068537,1.01166129,1.0155386
97.16666667,1.002599121,1.008831935,1.011701427,1.009991701,1.011721287
97.33333333,1.0029625,1.008023958,1.006582698,1.010225942,1.012865494
97.5,0.99981418,1.008621801,1.011503707,1.011257598,1.012742196
97.66666667,1.003994498,1.007864138,1.009345273,1.009553122,1.013915995
97.83333333,1.001197929,1.005967019,1.008334709,1.011262582,1.013728582
98,1.002253183,1.007784228,1.011668473,1.01205003,1.013594699
98.16666667,1.000648499,1.00925812,1.009488071,1.008347031,1.014551493
98.33333333,1.001517703,1.008284404,1.009065171,1.012079933,1.013727861
98.5,1.001788058,1.009787893,1.009147554,1.012668027,1.009604767
98.66666667,0.999991509,1.0073758,1.013651157,1.010858891,1.01362429
98.83333333,1.003279367,1.007278133,1.010119673,1.009926911,1.013979389
99,1.001869455,1.010228877,1.00858735,1.008940109,1.013510856
99.16666667,1.003163086,1.008840814,1.010174595,1.007858614,1.01388075
99.33333333,1.004253225,1.010581072,1.016583991,1.01120776,1.011621927
99.5,1.003811355,1.008376153,1.012629608,1.007016344,1.011977026
99.66666667,1.001378165,1.009518567,1.012327537,1.008142694,1.012080596
99.83333333,1.001587472,1.008746106,1.007604246,1.009647816,1.013658814
100,1.004311365,1.007902613,1.012662561,1.010838955,1.010255782
100.1666667,1.00398287,1.008976956,1.009987861,1.011721096,1.013017663
100.3333333,1.002253183,1.00698217,1.010756768,1.014008682,1.010620745
100.5,1.005232896,1.009719822,1.010883089,1.006064429,1.012282805
100.6666667,1.004468345,1.009047987,1.012503288,1.012134756,1.015271555
100.8333333,1.001439213,1.00761257,1.009971384,1.011277534,1.01191291
101,1.001154324,1.007914452,1.012838312,1.011342324,1.011133666
101.1666667,1.0033753,1.008932562,1.013947736,1.008232403,1.013811703
101.3333333,1.001959573,1.009491931,1.010471174,1.007210714,1.011972094
101.5,1.002381093,1.008370233,1.008378646,1.011581548,1.013836363
101.6666667,1.001535145,1.010234796,1.010213041,1.010240893,1.014107619
101.8333333,1.001852012,1.009219645,1.011651997,1.014362536,1.014729042
102,1.003741586,1.011519272,1.010196564,1.00536669,1.012835181
102.1666667,1.001886897,1.010894792,1.013585251,1.011541678,1.013377694
102.3333333,1.003878217,1.012572898,1.011223605,1.01269793,1.01531101
102.5,1.002453769,1.00839687,1.012701007,1.0123989,1.011843863
102.6666667,1.002497375,1.008843773,1.015260371,1.011242647,1.009121438
102.8333333,1.002232834,1.009835247,1.010894073,1.012274303,1.012894365
103,1.000782223,1.009006552,1.009916462,1.011342324,1.014452854
103.1666667,1.003235762,1.012608414,1.012305568,1.01068944,1.014729042
103.3333333,1.003477046,1.012288774,1.013239242,1.010181087,1.015947229
103.5,1.002395628,1.012066803,1.014810011,1.013300976,1.015049618
103.6666667,1.003977056,1.009666548,1.013585251,1.00910956,1.01022619
103.8333333,1.003224134,1.010968783,1.012102357,1.011860644,1.011760021
104,1.003308438,1.010983581,1.013914783,1.010166136,1.010862409
104.1666667,1.002110739,1.011433443,1.011327957,1.015429079,1.01219403
104.3333333,1.002343302,1.010877034,1.012706499,1.012329126,1.015266623
104.5,1.00196248,1.00957776,1.011976037,1.01036549,1.011439445
104.6666667,1.003337508,1.011643577,1.0122836,1.010400377,1.013870887
104.8333333,1.000567102,1.010628426,1.013887322,1.011277534,1.012411035
105,1.006509085,1.010255513,1.01255821,1.012443754,1.014516969
105.1666667,1.002020621,1.010418293,1.013750017,1.012927187,1.011932638
105.3333333,1.000747339,1.010092734,1.013404008,1.012548415,1.015942297
105.5,1.001881083,1.011081248,1.013700587,1.012134756,1.014092823
105.6666667,1.004122408,1.010077936,1.010256978,1.011820773,1.012859841
105.8333333,1.0008142,1.011137481,1.018572167,1.01259327,1.013668677
106,1.003549722,1.010513001,1.011981529,1.011611452,1.012302533
106.1666667,1.0045323,1.009110139,1.01168495,1.013943892,1.015735156
106.3333333,1.002663076,1.01161398,1.009466102,1.009961798,1.01500523
106.5,1.002863661,1.011167077,1.009510039,1.016640154,1.012381444
106.6666667,1.001965387,1.01082968,1.014304729,1.011257598,1.012208826
106.8333333,1.003793913,1.009409061,1.014535401,1.010843939,1.013160689
107,1.002535166,1.008530053,1.013277688,1.014711405,1.015222235
107.1666667,1.003285181,1.008672115,1.013826907,1.010629634,1.016400967
107.3333333,1.005668951,1.011909943,1.016166584,1.012623173,1.013229736
107.5,1.002953779,1.010083855,1.015491044,1.011471904,1.010398808
107.6666667,1.003413091,1.011090127,1.013596235,1.011546662,1.013348102
107.8333333,1.001558402,1.012463392,1.014260791,1.012588286,1.014038572
108,1.004552649,1.011995772,1.012926187,1.012991977,1.013348102
108.1666667,1.002849126,1.01145712,1.015210942,1.011432033,1.010961048
108.3333333,0.999142654,1.010666901,1.013189812,1.01362991,1.012356784
108.5,1.003936358,1.01193066,1.013744524,1.013016897,1.013865955
108.6666667,1.00290436,1.012395321,1.013843384,1.013749522,1.014497242
108.8333333,1.002857847,1.010296948,1.012722976,1.014153214,1.015103869
109,1.004384041,1.010761609,1.015359231,1.011656306,1.012583653
109.1666667,1.004668931,1.013667959,1.014518924,1.015284547,1.014788226
109.3333333,1.003479953,1.010267352,1.013085461,1.010704391,1.016854704
109.5,1.005154406,1.012049045,1.013925767,1.014512051,1.01602614
109.6666667,1.002721216,1.012931013,1.016364303,1.013864151,1.017096369
109.8333333,1.005229989,1.011554788,1.015430629,1.014103375,1.013136029
110,1.00057873,1.012466352,1.010844644,1.012030095,1.016425626
110.1666667,1.002392721,1.011720527,1.017050828,1.013395669,1.012978207
110.3333333,1.004157292,1.011625819,1.016089693,1.013066735,1.011104074
110.5,1.002206671,1.012120076,1.013288672,1.014502083,1.014590948
110.6666667,1.00264854,1.01146304,1.012788882,1.014252891,1.015454036
110.8333333,1.002061319,1.013537735,1.012217693,1.012453722,1.01543924
111,1.005433481,1.012131914,1.014112502,1.01479613,1.014664927
111.1666667,1.003244483,1.009198928,1.016084201,1.014581825,1.015360329
111.3333333,1.003628212,1.014567684,1.01505716,1.014252891,1.017357761
111.5,1.004104966,1.014088225,1.0161556,1.016027141,1.01293382
111.6666667,1.003317159,1.011995772,1.014337682,1.012279287,1.017594494
111.8333333,1.002232834,1.011412726,1.016573007,1.012742785,1.014625472
112,0.999633944,1.011036854,1.010531588,1.013460459,1.013644018
112.1666667,1.001471191,1.012416038,1.012585671,1.013320911,1.013446741
112.3333333,1.00050024,1.01428948,1.013316133,1.015140016,1.012272941
112.5,1.00413985,1.011800437,1.014139963,1.011357275,1.013382626
112.6666667,1.005102079,1.011392009,1.016814663,1.012159675,1.015513219
112.8333333,1.001651427,1.013759707,1.011827747,1.012677995,1.01219403
113,1.004642768,1.012806709,1.020401069,1.013540201,1.011345739
113.1666667,1.004195084,1.012928053,1.017473727,1.016071995,1.015389921
113.3333333,1.003916008,1.011270664,1.015886482,1.013639878,1.013639086
113.5,1.003180528,1.012744556,1.014974777,1.014477164,1.015384989
113.6666667,1.003799727,1.013371997,1.014788042,1.014656583,1.013836363
113.8333333,1.001604914,1.011673173,1.014079549,1.019779978,1.012026345
114,1.003500302,1.013490381,1.018072377,1.015140016,1.013713065
114.1666667,1.002099111,1.014455219,1.01505716,1.014845969,1.01306205
114.3333333,1.002177601,1.013019801,1.017517665,1.01146692,1.012519538
114.5,1.003410184,1.011909943,1.012893234,1.014193085,1.010862409
114.6666667,1.004488695,1.012309492,1.013277688,1.014626679,1.015148256
114.8333333,1.002709588,1.01295469,1.017050828,1.012752753,1.015414581
115,1.002567143,1.014108943,1.01405758,1.011910482,1.016238213
115.1666667,1.00222702,1.012282855,1.017550618,1.012314174,1.015389921
115.3333333,1.001447934,1.013084913,1.013299656,1.012837478,1.015133461
115.5,1.004363692,1.014218449,1.01373354,1.013350814,1.014541629
115.6666667,1.002151437,1.013588049,1.014672706,1.015937431,1.013259327
115.8333333,1.003055526,1.011152279,1.016216014,1.01618164,1.017545174
116,1.003753214,1.013117469,1.014661722,1.01553374,1.014571221
116.1666667,1.002346209,1.013851455,1.012920695,1.015174903,1.010181803
116.3333333,1.002773543,1.013768586,1.016743265,1.014945646,1.015399785
116.5,1.003738679,1.013078994,1.017314454,1.015239693,1.014487378
116.6666667,1.002674704,1.012590656,1.01423333,1.014387455,1.010344557
116.8333333,1.003776471,1.015754493,1.018237143,1.015259628,1.013673609
117,1.003895659,1.013676838,1.014612292,1.012732817,1.016756066
117.1666667,1.002418885,1.012907336,1.01678171,1.014696453,1.016164234
117.3333333,1.004604976,1.010785286,1.016237983,1.014033602,1.016095187
117.5,1.003128201,1.013999437,1.015738193,1.016236462,1.015666109
117.6666667,1.002081668,1.012350927,1.015985342,1.014003699,1.012613245
117.8333333,1.003200877,1.014324995,1.015672286,1.015558659,1.015705564
118,1.006311407,1.013147065,1.014837472,1.018877902,1.014995367
118.1666667,1.003192156,1.015470369,1.014864933,1.018818095,1.015325806
118.3333333,1.004328808,1.011753083,1.01410701,1.015458982,1.014694519
118.5,1.003735772,1.014896202,1.016677359,1.016660089,1.015932433
118.6666667,1.001939224,1.013585089,1.015249387,1.014880856,1.018107414
118.8333333,1.004732886,1.013765626,1.013629188,1.01453697,1.017185143
119,1.004285202,1.016420408,1.015183481,1.015279564,1.014590948
119.1666667,1.004238689,1.014860687,1.014667214,1.014586809,1.016262873
119.3333333,1.003023548,1.015420056,1.012036451,1.01815026,1.013717997
119.5,1.002607842,1.012117116,1.015622856,1.014686486,1.011769885
119.6666667,1.003945079,1.015366783,1.013447946,1.014457229,1.01531101
119.8333333,1.003450883,1.012333169,1.01837994,1.018145276,1.016539061
120,1.001604914,1.011898104,1.016067724,1.018324695,1.015197576
120.1666667,1.00371833,1.012276936,1.016578499,1.016410897,1.015350466
120.3333333,1.003250297,1.012658727,1.014359651,1.016091931,1.013747588
120.5,1.00468928,1.013289127,1.016237983,1.017472457,1.013362898
120.6666667,1.001192115,1.013552534,1.014101517,1.017253167,1.014630404
120.8333333,1.004276481,1.012490029,1.01765497,1.018314727,1.013185348
121,1.003645654,1.011454161,1.017786783,1.014023634,1.016474946
121.1666667,1.003456697,1.013611726,1.017720876,1.013684732,1.016474946
121.3333333,1.002102018,1.013179621,1.019791435,1.013266089,1.015276487
121.5,1.003500302,1.012667606,1.017193625,1.017876148,1.016539061
121.6666667,1.004921843,1.011119723,1.015523997,1.018239969,1.012198962
121.8333333,1.004096245,1.013570291,1.015754669,1.018698483,1.017821362
122,1.004991612,1.01232429,1.014277268,1.015179887,1.014087892
122.1666667,1.00146247,1.017062647,1.014101517,1.015075226,1.016820181
122.3333333,1.002703774,1.012028328,1.015743685,1.017577117,1.017259122
122.5,1.002404349,1.015118174,1.016776218,1.017253167,1.015370193
122.6666667,1.003974149,1.013747869,1.017352899,1.014845969,1.012741475
122.8333333,1.00528813,1.014502573,1.018863254,1.017003975,1.015912706
123,1.004174735,1.015221761,1.017819736,1.020353121,1.014941115
123.1666667,1.004206712,1.013363118,1.016210522,1.018434339,1.014216122
123.3333333,1.003072968,1.01460024,1.017451759,1.016126818,1.015976821
123.5,1.002953779,1.015932071,1.01747922,1.01375949,1.014980571
123.6666667,1.004160199,1.012522585,1.01583156,1.018573887,1.016548924
123.8333333,1.003761935,1.01271496,1.016276428,1.016261382,1.014689587
124,1.000308376,1.014748221,1.017001398,1.013395669,1.017190075
124.1666667,1.003895659,1.016447045,1.017111242,1.018015696,1.016272736
124.3333333,1.005349177,1.015097457,1.017786783,1.019166965,1.012825317
124.5,1.003267739,1.012756395,1.017336422,1.016739831,1.014872068
124.6666667,1.005229989,1.013176661,1.015491044,1.017298022,1.017707928
124.8333333,1.002930523,1.015494046,1.018033932,1.019809881,1.016085323
125,1.004107873,1.014606159,1.019659622,1.013600007,1.016839908
125.1666667,1.004168921,1.01782327,1.020983242,1.014581825,1.012751339
125.3333333,1.001776429,1.015677543,1.015633841,1.015444031,1.01492632
125.5,1.002395628,1.014478896,1.018149268,1.017168442,1.013668677
125.6666667,1.005825931,1.014541048,1.017171656,1.016924233,1.018161666
125.8333333,1.005183476,1.016707492,1.018725949,1.01756715,1.015794339
126,1.003959614,1.015351984,1.017946056,1.018867934,1.016238213
126.1666667,1.005535228,1.01302868,1.01942895,1.015927464,1.014127347
126.3333333,1.003622398,1.014588402,1.01997817,1.016296268,1.014896728
126.5,1.002991571,1.016162921,1.018725949,1.016316204,1.015434308
126.6666667,1.003567164,1.017536186,1.020829461,1.017925987,1.014063232
126.8333333,1.004886959,1.013466704,1.01742979,1.019366319,1.015651313
127,1.005654416,1.013623564,1.019687083,1.018030648,1.015251827
127.1666667,1.006375361,1.012543302,1.018517245,1.016226495,1.013974457
127.3333333,1.003003199,1.013064196,1.016545546,1.01572811,1.014990435
127.5,1.005099172,1.016583188,1.017671446,1.017133555,1.0160508
127.6666667,1.005122429,1.014055669,1.017418805,1.017751552,1.01715062
127.8333333,1.006142798,1.016577268,1.019593716,1.014013666,1.013510856
128,1.001889804,1.015032345,1.018401909,1.018220034,1.020598039
128.1666667,1.00321832,1.013860334,1.018473307,1.01879816,1.014073096
128.3333333,1.004043918,1.015967586,1.020313194,1.014696453,1.014127347
128.5,1.005477087,1.015245438,1.020626249,1.014302729,1.015675973
128.6666667,1.005953841,1.015488127,1.01902802,1.014746292,1.014674791
128.8333333,1.002136902,1.014665352,1.018780871,1.015653352,1.013856091
129,1.003389835,1.016115567,1.019665115,1.01676475,1.014176666
129.1666667,1.004314272,1.016852513,1.020384593,1.015389208,1.013274123
129.3333333,1.004837539,1.016038617,1.019088434,1.016321188,1.015241963
129.5,1.003692167,1.015272075,1.019972678,1.01776152,1.014107619
129.6666667,1.006273615,1.016334579,1.019176309,1.018588838,1.014817817
129.8333333,1.002712495,1.017059687,1.021790595,1.020173702,1.016479877
130,1.005041032,1.014973153,1.019950709,1.016749799,1.013875819
130.1666667,1.004389855,1.015431894,1.020867906,1.016071995,1.01781643
130.3333333,1.003212506,1.015920232,1.018264604,1.016934201,1.0140583
130.5,1.004764863,1.016257629,1.017759322,1.020457781,1.015498423
130.6666667,1.003180528,1.017829189,1.01670482,1.016002221,1.013436877
130.8333333,1.001878176,1.018557256,1.018797347,1.01482105,1.015498423
131,1.004320086,1.015050103,1.019291645,1.019391238,1.017268986
131.1666667,1.002154344,1.014472976,1.021164485,1.017965857,1.01275627
131.3333333,1.002959593,1.016127406,1.017803259,1.016550445,1.013589767
131.5,1.003729958,1.016059334,1.018176729,1.015772964,1.012988071
131.6666667,1.003288088,1.015763372,1.020093506,1.015130048,1.018171529
131.8333333,1.003413091,1.016737088,1.019280661,1.019171949,1.0154639
132,1.006372454,1.016698613,1.018769886,1.020512604,1.012919024
132.1666667,1.002636912,1.018323446,1.021697228,1.017003975,1.017387353
132.3333333,1.002782264,1.015896555,1.022213495,1.021324971,1.016874432
132.5,1.005247431,1.017675289,1.021537954,1.017681778,1.01896557
132.6666667,1.004206712,1.015420056,1.020988734,1.014855936,1.016800453
132.8333333,1.006831766,1.016340499,1.022867066,1.017557182,1.014778362
