time (min),cell1,cell2,cell3,cell4,cell5
132.6666667,1.003195726,1.004502709,1.013052347,1.019876955,1.013680147
132.8333333,1.003023077,1.007633059,1.012717085,1.014990037,1.010024085
133,1.004512795,1.00652823,1.011292223,1.016897034,1.012303007
133.1666667,1.003606385,1.00668697,1.011676377,1.01947958,1.015756344
133.3333333,1.00232508,1.002642278,1.011250315,1.012782754,1.011100631
133.5,1.002538425,1.003569319,1.01372287,1.018694465,1.011897555
133.6666667,1.004849461,1.005153543,1.013293316,1.009456432,1.012904195
133.8333333,1.002119133,1.006664746,1.014470224,1.020374385,1.014770675
134,1.003349877,1.008128328,1.013569208,1.013810182,1.015903146
134.1666667,1.005559791,1.004588429,1.013649531,1.01090738,1.013120903
134.3333333,1.003076105,1.004861461,1.012476116,1.014586733,1.009660575
134.5,1.004259987,1.006020262,1.013460947,1.009208355,1.012757394
134.6666667,1.003230256,1.007531466,1.014658808,1.017159192,1.016070919
134.8333333,1.002350977,1.006493307,1.012081485,1.015504018,1.014344251
135,1.004388241,1.006410762,1.01258787,1.014642853,1.01533691
135.1666667,1.004098436,1.006001214,1.013188547,1.015558986,1.015260014
135.3333333,1.002854127,1.005115445,1.0133003,1.015178122,1.016014995
135.5,1.004756971,1.006118681,1.011861469,1.016937096,1.011624923
135.6666667,1.004259987,1.008194999,1.011554146,1.011971905,1.014043657
135.8333333,1.002464432,1.008960125,1.013820654,1.018910096,1.014756694
136,1.004991281,1.004867811,1.011362069,1.012742733,1.015966061
136.1666667,1.003039108,1.005845649,1.013893993,1.011006734,1.016853862
136.3333333,1.001666545,1.007369551,1.013625085,1.018099617,1.012554667
136.5,1.006410706,1.007671157,1.012626285,1.009717766,1.010450509
136.6666667,1.004398106,1.008147377,1.0113027,1.019774266,1.013106922
136.8333333,1.004883991,1.008093405,1.0115297,1.024012563,1.018251974
137,1.003746971,1.007614011,1.011487792,1.019083317,1.01695173
137.1666667,1.003605152,1.006452035,1.013956854,1.018500986,1.016853862
137.3333333,1.005131866,1.003213742,1.0125285,1.010685449,1.013875883
137.5,1.003037875,1.007061596,1.012549454,1.017095783,1.012862252
137.6666667,1.003764236,1.00629012,1.012088469,1.018270532,1.01258263
137.8333333,1.004166263,1.006861584,1.012720577,1.015788575,1.016357532
138,1.003887557,1.007296531,1.013199023,1.01847694,1.014665816
138.1666667,1.004565823,1.005524994,1.012130377,1.018596058,1.012743412
138.3333333,1.004062673,1.00817595,1.0122107,1.012063148,1.012309998
138.5,1.004396873,1.005604364,1.012318962,1.012038278,1.015938098
138.6666667,1.005108436,1.005486896,1.012266577,1.014996625,1.014784656
138.8333333,1.005710242,1.008293417,1.011470331,1.021402759,1.012890214
139,1.004072539,1.008760113,1.015137255,1.015276076,1.013861902
139.1666667,1.004148998,1.008610897,1.012947577,1.010714189,1.01646239
139.3333333,1.002771502,1.00879186,1.0117113,1.018309072,1.014938448
139.5,1.004992514,1.007017149,1.014072101,1.012253003,1.013400525
139.6666667,1.003939352,1.00871884,1.014557532,1.013455381,1.016895805
139.8333333,1.003348644,1.00879821,1.013192039,1.012992374,1.013798987
140,1.00522929,1.004909083,1.016184947,1.013658083,1.014812618
140.1666667,1.003680378,1.008880755,1.014683255,1.016143211,1.015931108
140.3333333,1.003846861,1.00730923,1.0130733,1.015709767,1.014679798
140.5,1.004770536,1.007515592,1.011396992,1.011109588,1.016294617
140.6666667,1.003053907,1.004261425,1.012556439,1.016960484,1.01321877
140.8333333,1.002633382,1.005928193,1.013750808,1.010541174,1.013477421
141,1.005921121,1.008629946,1.013583177,1.022137888,1.015148165
141.1666667,1.003840695,1.008734714,1.013492377,1.01725204,1.015197099
141.3333333,1.004475799,1.008163251,1.011739239,1.00822062,1.014519015
141.5,1.003438669,1.007299706,1.011903377,1.006458064,1.015239042
141.6666667,1.004209425,1.007982287,1.011358577,1.012618262,1.012296017
141.8333333,1.004514028,1.007242559,1.012518023,1.020438081,1.015910136
142,1.002764102,1.006940954,1.014075593,1.017256816,1.015015344
142.1666667,1.004153931,1.004639226,1.013740331,1.018364122,1.013938798
142.3333333,1.004647215,1.007163189,1.013649531,1.019420907,1.013812968
142.5,1.002548291,1.0062171,1.013370147,1.016550921,1.013260714
142.6666667,1.003925787,1.007496543,1.012381823,1.011050667,1.01484058
142.8333333,1.004858094,1.008658519,1.011767177,1.0199297,1.014295317
143,1.004890157,1.011084064,1.014473716,1.013598998,1.016063928
143.1666667,1.003906055,1.006410762,1.012741531,1.010351812,1.018098181
143.3333333,1.006453868,1.009128389,1.011383023,1.018285767,1.012631563
143.5,1.003311648,1.008144202,1.014141947,1.019070718,1.012002413
143.6666667,1.002058706,1.006906031,1.011763685,1.015813774,1.014498043
143.8333333,1.004982648,1.006356791,1.014068608,1.011927148,1.014532996
144,1.003147631,1.007928316,1.0113935,1.01852392,1.014148515
144.1666667,1.003307948,1.008366438,1.014292116,1.016850506,1.013393534
144.3333333,1.003381941,1.009474442,1.01435847,1.014511342,1.019118803
144.5,1.003780268,1.004956705,1.01385907,1.019135115,1.014672807
144.6666667,1.003063773,1.005182116,1.014215285,1.015613872,1.014505034
144.8333333,1.002188193,1.007502893,1.011096654,1.020970221,1.016378504
145,1.005485798,1.008614072,1.014239731,1.016977489,1.016567249
145.1666667,1.004147765,1.009779222,1.012720577,1.016616512,1.015197099
145.3333333,1.003464566,1.006372665,1.011114115,1.013105521,1.012540686
145.5,1.00185276,1.007033023,1.011864962,1.026035548,1.018370813
145.6666667,1.003972649,1.006382189,1.014079085,1.010884034,1.014057638
145.8333333,1.003490463,1.005867872,1.013956854,1.018389197,1.016217721
146,1.005081305,1.005890096,1.015332824,1.023484788,1.015434778
146.1666667,1.00389249,1.007845771,1.013729854,1.009567891,1.016560258
146.3333333,1.005140499,1.009169661,1.015678563,1.024511639,1.012785356
146.5,1.005524027,1.009633182,1.012203716,1.015850666,1.014973401
146.6666667,1.003134066,1.006388539,1.015028993,1.015891882,1.012379903
146.8333333,1.004443735,1.008741064,1.015689039,1.019521908,1.015945089
147,1.005874259,1.007658458,1.013212993,1.021892488,1.015994023
147.1666667,1.002618584,1.006464734,1.012364362,1.022567832,1.017371163
147.3333333,1.005284785,1.009880816,1.013328239,1.014721126,1.014917477
147.5,1.004483198,1.00723621,1.014194331,1.01313772,1.015406816
147.6666667,1.00472614,1.008544226,1.013960347,1.015138512,1.017091541
147.8333333,1.003168595,1.010814206,1.013848593,1.012811618,1.018042257
148,1.005293417,1.007379076,1.013607624,1.01769866,1.017035616
148.1666667,1.004555957,1.005566266,1.01590207,1.016687085,1.015406816
148.3333333,1.004509095,1.009077592,1.011100146,1.014582327,1.018314889
148.5,1.004982648,1.007223511,1.012912654,1.012952311,1.01683289
148.6666667,1.003989914,1.008858531,1.014980101,1.011440095,1.020586821
148.8333333,1.004850695,1.009379198,1.010635669,1.016666662,1.015686438
149,1.004534993,1.004636051,1.013810177,1.011605452,1.015441769
149.1666667,1.005556091,1.007801324,1.012081485,1.020261978,1.019279586
149.3333333,1.003945518,1.007725129,1.011033792,1.010297338,1.014903495
149.5,1.004403039,1.005283709,1.015793809,1.018765368,1.0164554
149.6666667,1.00282453,1.008763287,1.014808978,1.023767204,1.01658822
149.8333333,1.005044309,1.006172653,1.0132549,1.015976701,1.018860152
150,1.004678045,1.008312466,1.014075593,1.021234067,1.015987032
150.1666667,1.004199559,1.009093466,1.015556332,1.02634304,1.015728382
150.3333333,1.004990047,1.007804499,1.013352685,1.018248463,1.018412757
150.5,1.003980048,1.009182361,1.013656516,1.022449785,1.018398776
150.6666667,1.00366188,1.008922027,1.014372439,1.013613656,1.017692729
150.8333333,1.004399339,1.007671157,1.014299101,1.018134368,1.020090491
151,1.005331647,1.006242498,1.012926623,1.012272438,1.019468331
151.1666667,1.003365909,1.009239507,1.014512131,1.01105849,1.018272945
151.3333333,1.003844395,1.00755369,1.013789224,1.016686385,1.015952079
151.5,1.003314114,1.008147377,1.011016331,1.018726087,1.016839881
151.6666667,1.003681611,1.00910934,1.011442392,1.017930472,1.014400175
151.8333333,1.003880158,1.007836246,1.008669499,1.003121859,1.013379553
152,1.003406605,1.007369551,1.011400485,1.015682674,1.01421143
152.1666667,1.002579121,1.009150613,1.010743931,1.016734065,1.0117158
152.3333333,1.00456459,1.007899742,1.010509946,1.010313314,1.013701119
152.5,1.003130366,1.007499718,1.010495977,1.015253142,1.013903845
152.6666667,1.004784101,1.006356791,1.010656623,1.011565966,1.016853862
152.8333333,1.004563356,1.007055246,1.010946484,1.013665247,1.013071969
153,1.004578155,1.009102991,1.012423731,1.016770216,1.014777665
153.1666667,1.004142832,1.006512356,1.010055946,1.011666184,1.017154456
153.3333333,1.004387007,1.00746162,1.013537777,1.015669951,1.020593811
153.5,1.003077338,1.007045722,1.012273562,1.008458032,1.013910836
153.6666667,1.003603919,1.0097443,1.013551747,1.019339217,1.017643795
153.8333333,1.004612685,1.009176011,1.0120745,1.013952604,1.011506083
154,1.003719841,1.008061657,1.009794023,1.011641933,1.017238343
154.1666667,1.005556091,1.008766462,1.013876531,1.010622287,1.015427787
154.3333333,1.003941818,1.008220397,1.014155916,1.015134642,1.01721038
154.5,1.004174895,1.008233096,1.011079192,1.019438488,1.015651485
154.6666667,1.004044175,1.006423462,1.013715885,1.016468613,1.017692729
154.8333333,1.002477998,1.008623596,1.015294409,1.018186948,1.015176127
155,1.004620084,1.007823547,1.012902177,1.01862138,1.017231352
155.1666667,1.004834663,1.007153665,1.014299101,1.015323962,1.015518665
155.3333333,1.004586787,1.009096641,1.015933501,1.019094393,1.020901396
155.5,1.004628717,1.009004572,1.0134365,1.019115268,1.017503984
155.6666667,1.005212025,1.011157085,1.013921931,1.015340514,1.016182768
155.8333333,1.005543759,1.00879186,1.013824147,1.013967304,1.017133484
156,1.003671745,1.009410946,1.015235039,1.020560864,1.019908736
156.1666667,1.003839462,1.008772812,1.013275854,1.022940544,1.017385144
156.3333333,1.004277252,1.009315702,1.010771869,1.013340298,1.015525655
156.5,1.004001013,1.008585499,1.014072101,1.016829425,1.018175078
156.6666667,1.006551292,1.007128267,1.014169885,1.01993637,1.021998914
156.8333333,1.005314382,1.007267958,1.012060531,1.023941331,1.017650786
157,1.003475665,1.009042669,1.014127978,1.011169538,1.017287276
157.1666667,1.004785334,1.009753824,1.014452762,1.012970098,1.018594511
157.3333333,1.003991147,1.008750588,1.015109316,1.019277455,1.018258964
157.5,1.004259987,1.007401299,1.012050054,1.021993819,1.01633656
157.6666667,1.004409205,1.010579271,1.012357377,1.014590191,1.020873434
157.8333333,1.003447301,1.007109218,1.013740331,1.014983737,1.017573889
158,1.004647215,1.006175827,1.015517916,1.011464018,1.022152706
158.1666667,1.005154064,1.008772812,1.014187347,1.020524671,1.016902796
158.3333333,1.005251488,1.009979235,1.014732147,1.018841787,1.014910486
158.5,1.004976482,1.008293417,1.012675177,1.010609112,1.019167737
158.6666667,1.003569389,1.010820556,1.012601839,1.02431359,1.018482662
158.8333333,1.006030877,1.01059832,1.01617447,1.02625365,1.020544877
159,1.004463466,1.008988698,1.01605224,1.014704368,1.015623523
159.1666667,1.003233956,1.011912686,1.014159408,1.014673693,1.01632957
159.3333333,1.005688044,1.006061535,1.015367747,1.017011211,1.015917127
159.5,1.004980182,1.008896629,1.012224669,1.005318683,1.01708455
159.6666667,1.005799033,1.011388845,1.012818362,1.020395631,1.016686088
159.8333333,1.004685444,1.010176072,1.01354127,1.023072343,1.021418697
160,1.003187094,1.008528352,1.0132095,1.025409367,1.018566549
160.1666667,1.00499868,1.009185535,1.014554039,1.014753325,1.014176477
160.3333333,1.004280951,1.010826906,1.0128463,1.014793387,1.01484058
160.5,1.003448534,1.011296776,1.014379424,1.021081845,1.018615483
160.6666667,1.004636116,1.007747352,1.015458547,1.018274197,1.022830791
160.8333333,1.004137899,1.00841406,1.0126193,1.019372938,1.017797587
161,1.004097203,1.010306239,1.015482993,1.015911604,1.018342851
161.1666667,1.004375909,1.008775987,1.012018623,1.02178877,1.018664417
161.3333333,1.005309449,1.008312466,1.011061731,1.010303515,1.019146765
161.5,1.004153931,1.010772934,1.013750808,1.023205955,1.016742013
161.6666667,1.004990047,1.01068404,1.016387501,1.018685283,1.021348792
161.8333333,1.005039376,1.009864942,1.014889301,1.021980766,1.019782906
162,1.005818765,1.010572922,1.012423731,1.0290172,1.017559908
162.1666667,1.004241489,1.007340978,1.012731054,1.022861283,1.015287976
162.3333333,1.004283418,1.009137913,1.013646039,1.017960077,1.019866793
162.5,1.004390707,1.011903162,1.014173378,1.011562713,1.02070566
162.6666667,1.003173528,1.009191885,1.014938193,1.0237271,1.017874484
162.8333333,1.005385908,1.009442694,1.014658808,1.0196864,1.018916077
163,1.006218325,1.009582385,1.013740331,1.017260851,1.018734322
163.1666667,1.006767104,1.010626893,1.017333917,1.01749324,1.0188252
163.3333333,1.004463466,1.011236454,1.013199023,1.013752249,1.01795837
163.5,1.004850695,1.011693625,1.013408562,1.021285123,1.019719991
163.6666667,1.004555957,1.010449105,1.012067516,1.013544483,1.021970952
163.8333333,1.005706543,1.010655467,1.011480808,1.024131681,1.022760885
164,1.003282051,1.012465101,1.015077885,1.028159576,1.020719641
164.1666667,1.005778069,1.010010983,1.014306085,1.020763936,1.021565499
164.3333333,1.005558557,1.011649178,1.016715778,1.014121008,1.01745505
164.5,1.005146665,1.010614194,1.013199023,1.0184601,1.022166687
164.6666667,1.006374943,1.010042731,1.013691439,1.018859492,1.018391785
164.8333333,1.004565823,1.011414243,1.015294409,1.016578714,1.02070566
165,1.004565823,1.009807796,1.013754301,1.01332774,1.023431979
165.1666667,1.003943052,1.009480792,1.012566916,1.014490055,1.021397726
165.3333333,1.003783967,1.009379198,1.014159408,1.024278427,1.021313839
165.5,1.005743539,1.010998345,1.016838009,1.022095273,1.0224533
165.6666667,1.004316714,1.01083008,1.016307178,1.020792265,1.022746904
165.8333333,1.00462625,1.009988759,1.013761285,1.018106617,1.022474272
166,1.005306982,1.011592032,1.015207101,1.022064145,1.019615133
166.1666667,1.006337946,1.009985584,1.013887008,1.021463862,1.01957319
166.3333333,1.003433736,1.012207942,1.013247916,1.017260769,1.018762285
166.5,1.006286151,1.011125337,1.013956854,1.019670342,1.020474972
166.6666667,1.004347545,1.009528413,1.015678563,1.017492005,1.01857354
